working on SERVER_NAME,Status,LOGIN_NAME,JOB_NAME,IS_ENABLED,LastRun,JOB_ID,DESCRIPTION,DATE_CREATED,DATE_MODIFIED,DATABASE NAME
SERVER_NAME,Status,LOGIN_NAME,JOB_NAME,IS_ENABLED,LastRun,JOB_ID,DESCRIPTION,DATE_CREATED,DATE_MODIFIED,DATABASE NAME
PADMINSQL01,Success,DM\DMSQLSrvc,7FD00620-F708-4C00-90C2-419E467A6BD7,Yes,10/22/2017 23:59,19204370-68f3-40da-a573-70fd507fb96b,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,3/9/2017 11:01,3/9/2017 11:01,master
working on PADMINSQL01,Success,DM\DMSQLSrvc,4BB7F9C4-931C-43F6-BD18-9D1CE4B8ED80,Yes,10/1/2017 1:00,d200733c-4df1-4220-ad77-74f208250cbb,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,9/30/2016 10:38,9/30/2016 10:38,master
PADMINSQL01,Success,DM\DMSQLSrvc,4BB7F9C4-931C-43F6-BD18-9D1CE4B8ED80,Yes,10/1/2017 1:00,d200733c-4df1-4220-ad77-74f208250cbb,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,9/30/2016 10:38,9/30/2016 10:38,master
working on PADMINSQL01,Success,DM\DMSQLSrvc,B43034A2-3B35-45CB-96F4-84B17FF3CBBF,Yes,10/1/2017 1:00,23f04f4c-2321-4303-8e0a-838d8a18c11c,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,2/2/2017 11:12,2/2/2017 11:12,master
PADMINSQL01,Success,DM\DMSQLSrvc,B43034A2-3B35-45CB-96F4-84B17FF3CBBF,Yes,10/1/2017 1:00,23f04f4c-2321-4303-8e0a-838d8a18c11c,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,2/2/2017 11:12,2/2/2017 11:12,master
working on PADMINSQL01,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,715182d3-fb1e-444b-bb36-97e949868259,No description available.,11/21/2014 13:33,11/21/2014 13:33,master
PADMINSQL01,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,715182d3-fb1e-444b-bb36-97e949868259,No description available.,11/21/2014 13:33,11/21/2014 13:33,master
working on PADMINSQL01,Success,DM\DMSQLSrvc,ADAFC13B-91EA-44F6-B69A-581F2E11230B,Yes,10/1/2017 1:00,5d5f238a-8498-4bb1-b164-9a6b172f1c5f,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/6/2016 10:58,10/6/2016 10:58,master
PADMINSQL01,Success,DM\DMSQLSrvc,ADAFC13B-91EA-44F6-B69A-581F2E11230B,Yes,10/1/2017 1:00,5d5f238a-8498-4bb1-b164-9a6b172f1c5f,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/6/2016 10:58,10/6/2016 10:58,master
working on PADMINSQL01,Success,DM\DMSQLSrvc,07BF181E-E764-4A2C-9238-CD6CC4290678,Yes,10/23/2017 6:00,6810fbe1-883b-4a4b-8733-e974b799d915,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/11/2017 11:09,10/11/2017 11:09,master
PADMINSQL01,Success,DM\DMSQLSrvc,07BF181E-E764-4A2C-9238-CD6CC4290678,Yes,10/23/2017 6:00,6810fbe1-883b-4a4b-8733-e974b799d915,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/11/2017 11:09,10/11/2017 11:09,master
working on PADMINSQL01,Success,DM\DMSQLSrvc,169FD308-AB35-4BB2-B4B1-390C2B68173A,Yes,10/23/2017 6:10,b43c31bd-d911-43f8-b6bc-f09f5a040f85,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/11/2017 11:07,10/11/2017 11:07,master
PADMINSQL01,Success,DM\DMSQLSrvc,169FD308-AB35-4BB2-B4B1-390C2B68173A,Yes,10/23/2017 6:10,b43c31bd-d911-43f8-b6bc-f09f5a040f85,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/11/2017 11:07,10/11/2017 11:07,master
working on PADMINSQL02,Success,DM\DMSQLSrvc,D540646F-D860-405E-8A4D-73844C843AB5,Yes,10/12/2017 10:00,4f272e40-7452-4d5a-8075-cd67430e0bda,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,1/19/2017 9:42,1/19/2017 9:42,master
PADMINSQL02,Success,DM\DMSQLSrvc,D540646F-D860-405E-8A4D-73844C843AB5,Yes,10/12/2017 10:00,4f272e40-7452-4d5a-8075-cd67430e0bda,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,1/19/2017 9:42,1/19/2017 9:42,master
working on PADMINSQL02,Success,DM\DMSQLSrvc,0424E270-205E-418E-A45C-005876F6472E,Yes,10/23/2017 9:50,90d7e90c-1e63-4260-837e-13b82002e1e9,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,6/2/2016 9:47,8/1/2016 11:52,master
PADMINSQL02,Success,DM\DMSQLSrvc,0424E270-205E-418E-A45C-005876F6472E,Yes,10/23/2017 9:50,90d7e90c-1e63-4260-837e-13b82002e1e9,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,6/2/2016 9:47,8/1/2016 11:52,master
working on PADMINSQL02,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,cb06f561-56cc-4d07-8ca2-5ef99534817e,No description available.,6/24/2015 10:17,6/24/2015 10:17,master
PADMINSQL02,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,cb06f561-56cc-4d07-8ca2-5ef99534817e,No description available.,6/24/2015 10:17,6/24/2015 10:17,master
working on PADMINSQL02,Success,DM\DMSQLSrvc,41E6EA54-878C-47B8-9C73-7EDBBA712BEB,Yes,10/5/2015 11:00,c20ba740-10fd-4776-9cfa-8260b989d699,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/5/2015 10:54,8/1/2016 11:52,master
PADMINSQL02,Success,DM\DMSQLSrvc,41E6EA54-878C-47B8-9C73-7EDBBA712BEB,Yes,10/5/2015 11:00,c20ba740-10fd-4776-9cfa-8260b989d699,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/5/2015 10:54,8/1/2016 11:52,master
working on PADMINSQL02,Success,DM\DMSQLSrvc,821ABC01-D970-4969-82CB-71B2B160C11A,Yes,7/15/2017 23:30,386374e1-a7e3-4cb6-93d7-9bdeb09fa168,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,7/15/2015 3:18,8/1/2016 11:52,master
PADMINSQL02,Success,DM\DMSQLSrvc,821ABC01-D970-4969-82CB-71B2B160C11A,Yes,7/15/2017 23:30,386374e1-a7e3-4cb6-93d7-9bdeb09fa168,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,7/15/2015 3:18,8/1/2016 11:52,master
working on PADMINSQL02,Never Ran,DM\DMSQLSrvc,CEB0C971-C798-4576-93E8-3F9BD24D5305,Yes,,7d1a9f1d-2577-417c-8291-25a8f72fd8dd,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/5/2015 11:03,8/1/2016 11:52,master
PADMINSQL02,Never Ran,DM\DMSQLSrvc,CEB0C971-C798-4576-93E8-3F9BD24D5305,Yes,,7d1a9f1d-2577-417c-8291-25a8f72fd8dd,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/5/2015 11:03,8/1/2016 11:52,master
working on PADMINSQL02,Failed,DM\DMSQLSrvc,0424E270-205E-418E-A45C-005876F6472E,Yes,8/28/2017 9:50,90d7e90c-1e63-4260-837e-13b82002e1e9,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,6/2/2016 9:47,8/1/2016 11:52,master
PADMINSQL02,Failed,DM\DMSQLSrvc,0424E270-205E-418E-A45C-005876F6472E,Yes,8/28/2017 9:50,90d7e90c-1e63-4260-837e-13b82002e1e9,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,6/2/2016 9:47,8/1/2016 11:52,master
working on PADMINSQL02,Success,DM\DMSQLSrvc,C1CC9056-D2B3-438A-9FC4-0B9F51AD0362,Yes,10/5/2015 11:15,622be7b8-0200-4a15-9281-4bc85aacdcdc,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/5/2015 11:10,8/1/2016 11:52,master
PADMINSQL02,Success,DM\DMSQLSrvc,C1CC9056-D2B3-438A-9FC4-0B9F51AD0362,Yes,10/5/2015 11:15,622be7b8-0200-4a15-9281-4bc85aacdcdc,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,10/5/2015 11:10,8/1/2016 11:52,master
working on PADMINSQL03,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,ec9d868a-3185-434b-83e5-c74a72024f54,No description available.,9/28/2016 15:46,9/28/2016 15:46,master
PADMINSQL03,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,ec9d868a-3185-434b-83e5-c74a72024f54,No description available.,9/28/2016 15:46,9/28/2016 15:46,master
working on PDSXAPP02,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,8033f478-1fa2-4d7c-b3f7-5913e5809608,No description available.,7/13/2016 13:27,7/13/2016 13:27,master
PDSXAPP02,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,8033f478-1fa2-4d7c-b3f7-5913e5809608,No description available.,7/13/2016 13:27,7/13/2016 13:27,master
working on PDMSQL05,Never Ran,sa,sp_purge_jobhistory,Yes,,ca3c8697-f629-435e-a2ee-36f9120c8393,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
PDMSQL05,Never Ran,sa,sp_purge_jobhistory,Yes,,ca3c8697-f629-435e-a2ee-36f9120c8393,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
working on PDMSQL05,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,No,,e84040be-3cc6-4825-b73d-5018080e58df,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
PDMSQL05,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,No,,e84040be-3cc6-4825-b73d-5018080e58df,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
working on PDMSQL05,Success,DM\svc_dbmaint,daily_UserDB_Maintenance.Subplan_1,Yes,10/23/2017 5:00,d67276bb-bcfb-4afe-b36d-550f244c4e5e,No description available.,5/3/2016 9:16,5/3/2016 9:17,master
PDMSQL05,Success,DM\svc_dbmaint,daily_UserDB_Maintenance.Subplan_1,Yes,10/23/2017 5:00,d67276bb-bcfb-4afe-b36d-550f244c4e5e,No description available.,5/3/2016 9:16,5/3/2016 9:17,master
working on PDMSQL05,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,No,,3271977f-7d97-4c00-af78-5fa58e952586,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
PDMSQL05,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,No,,3271977f-7d97-4c00-af78-5fa58e952586,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
working on PDMSQL05,Never Ran,sa,sp_delete_backuphistory,Yes,,b014f252-858b-458b-9de4-657a91ade745,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
PDMSQL05,Never Ran,sa,sp_delete_backuphistory,Yes,,b014f252-858b-458b-9de4-657a91ade745,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
working on PDMSQL05,Never Ran,sa,Output File Cleanup,Yes,,faee8ed3-b31e-4966-a606-792191c4cdeb,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
PDMSQL05,Never Ran,sa,Output File Cleanup,Yes,,faee8ed3-b31e-4966-a606-792191c4cdeb,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
working on PDMSQL05,Success,DM\svc_dbmaint,weekly_UserDB_Maintenance.Subplan_1,Yes,10/22/2017 6:00,93c93e80-6415-4221-bbde-7ddc161e926b,No description available.,5/3/2016 9:11,5/3/2016 9:17,master
PDMSQL05,Success,DM\svc_dbmaint,weekly_UserDB_Maintenance.Subplan_1,Yes,10/22/2017 6:00,93c93e80-6415-4221-bbde-7ddc161e926b,No description available.,5/3/2016 9:11,5/3/2016 9:17,master
working on PDMSQL05,Success,DM\svc_dbmaint,Tidal Repository - Insert New Records,Yes,10/23/2017 11:00,8915d9fb-d3f2-47f5-b825-8688471eedb1,No description available.,2/13/2016 15:57,5/3/2016 9:07,master
PDMSQL05,Success,DM\svc_dbmaint,Tidal Repository - Insert New Records,Yes,10/23/2017 11:00,8915d9fb-d3f2-47f5-b825-8688471eedb1,No description available.,2/13/2016 15:57,5/3/2016 9:07,master
working on PDMSQL05,Never Ran,sa,CommandLog Cleanup,Yes,,a1f0b2b7-520a-42d4-9bcb-bb0fd45d9a5a,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
PDMSQL05,Never Ran,sa,CommandLog Cleanup,Yes,,a1f0b2b7-520a-42d4-9bcb-bb0fd45d9a5a,Source: https://ola.hallengren.com,2/29/2016 16:34,2/29/2016 16:34,master
working on PDMSQL05,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,No,,7f3d37c7-a0c1-4320-8eb9-e013e6f1c0aa,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
PDMSQL05,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,No,,7f3d37c7-a0c1-4320-8eb9-e013e6f1c0aa,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
working on PDMSQL05,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,6df7a33f-1823-4f61-81e7-e0a7aba0388d,No description available.,2/13/2016 15:08,2/13/2016 15:08,master
PDMSQL05,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,6df7a33f-1823-4f61-81e7-e0a7aba0388d,No description available.,2/13/2016 15:08,2/13/2016 15:08,master
working on DDMSQL15,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/23/2017 10:15,190d26bb-1b82-49dd-9c22-5b516d7961c0,Source: https://ola.hallengren.com,10/23/2017 10:15,10/23/2017 10:15,master
DDMSQL15,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/23/2017 10:15,190d26bb-1b82-49dd-9c22-5b516d7961c0,Source: https://ola.hallengren.com,10/23/2017 10:15,10/23/2017 10:15,master
working on PDMSQL05,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/22/2017 4:00,efa21d99-0eaf-42e0-8864-e46051df095b,Source: https://ola.hallengren.com,2/29/2016 16:34,10/21/2016 10:10,master
PDMSQL05,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/22/2017 4:00,efa21d99-0eaf-42e0-8864-e46051df095b,Source: https://ola.hallengren.com,2/29/2016 16:34,10/21/2016 10:10,master
working on PDMSQL05,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,No,,c12d6b56-b4fe-40ed-9443-e82661ebd0cc,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
PDMSQL05,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,No,,c12d6b56-b4fe-40ed-9443-e82661ebd0cc,Source: https://ola.hallengren.com,2/29/2016 16:34,6/27/2017 16:59,master
working on PDMSQL05,Success,DM\svc_dbmaint,TrackIT-IndexCleanup,Yes,10/23/2017 0:00,c9e73e7d-47d2-4dbc-a6bc-e65cd2ae221a,No description available.,4/11/2017 9:36,4/11/2017 9:36,master
PDMSQL05,Success,DM\svc_dbmaint,TrackIT-IndexCleanup,Yes,10/23/2017 0:00,c9e73e7d-47d2-4dbc-a6bc-e65cd2ae221a,No description available.,4/11/2017 9:36,4/11/2017 9:36,master
working on PDMSQL07,Never Ran,sa,sp_delete_backuphistory,Yes,,6e2a3910-aa2a-45a3-8081-0f2cfcb4d972,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
PDMSQL07,Never Ran,sa,sp_delete_backuphistory,Yes,,6e2a3910-aa2a-45a3-8081-0f2cfcb4d972,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
working on PDMSQL07,Never Ran,sa,Output File Cleanup,Yes,,4c236308-03ec-45e3-84ff-da3244101e7d,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
PDMSQL07,Never Ran,sa,Output File Cleanup,Yes,,4c236308-03ec-45e3-84ff-da3244101e7d,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
working on PDMSQL07,Never Ran,sa,CommandLog Cleanup,Yes,,6fcbfb88-d371-433c-8ee7-d8e4498e3624,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
PDMSQL07,Never Ran,sa,CommandLog Cleanup,Yes,,6fcbfb88-d371-433c-8ee7-d8e4498e3624,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
working on PDMSQL07,Success,DM\svc_dbmaint,Weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 6:00,ae5bc70d-ee58-4634-92bb-3d2310e9ed9c,No description available.,3/3/2016 15:40,9/19/2016 12:04,master
PDMSQL07,Success,DM\svc_dbmaint,Weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 6:00,ae5bc70d-ee58-4634-92bb-3d2310e9ed9c,No description available.,3/3/2016 15:40,9/19/2016 12:04,master
working on PDMSQL07,Never Ran,sa,sp_purge_jobhistory,Yes,,dbd86ce3-135b-4c5c-8c61-2e02eceb28e8,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
PDMSQL07,Never Ran,sa,sp_purge_jobhistory,Yes,,dbd86ce3-135b-4c5c-8c61-2e02eceb28e8,Source: https://ola.hallengren.com,3/3/2016 15:29,3/3/2016 15:29,master
working on PDMSQL07,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,351bbb9c-bf69-4ad9-9826-780677a81973,No description available.,1/26/2016 17:16,1/26/2016 17:16,master
PDMSQL07,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,351bbb9c-bf69-4ad9-9826-780677a81973,No description available.,1/26/2016 17:16,1/26/2016 17:16,master
working on PDMSQL07,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/23/2017 3:00,b84ba368-288c-4550-84ba-1193f6c04f60,Source: https://ola.hallengren.com,3/3/2016 15:29,10/2/2017 9:59,master
PDMSQL07,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/23/2017 3:00,b84ba368-288c-4550-84ba-1193f6c04f60,Source: https://ola.hallengren.com,3/3/2016 15:29,10/2/2017 9:59,master
working on PDMSQL08,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,4f636c09-fe97-4505-8594-cb8ed5681997,No description available.,4/14/2015 14:02,4/14/2015 14:02,master
PDMSQL08,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,4f636c09-fe97-4505-8594-cb8ed5681997,No description available.,4/14/2015 14:02,4/14/2015 14:02,master
working on PDMSQL09,Never Ran,sa,sp_purge_jobhistory,Yes,,06115dfa-4503-4bde-9a01-34d1d64b964a,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
PDMSQL09,Never Ran,sa,sp_purge_jobhistory,Yes,,06115dfa-4503-4bde-9a01-34d1d64b964a,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
working on PDMSQL09,Never Ran,sa,CommandLog Cleanup,Yes,,c00d8808-b975-4072-851c-513a479c7816,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
PDMSQL09,Never Ran,sa,CommandLog Cleanup,Yes,,c00d8808-b975-4072-851c-513a479c7816,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
working on PDMSQL09,Success,sa,Remove Posted PJOURNALs From All Companies,Yes,10/23/2017 11:00,68537f8e-b241-4c9f-8e78-6938a26a4cb6,Periodically calls procedure to delete PJOURNAL rows that are ready for removal from each company,11/12/2015 12:16,11/12/2015 12:16,master
PDMSQL09,Success,sa,Remove Posted PJOURNALs From All Companies,Yes,10/23/2017 11:00,68537f8e-b241-4c9f-8e78-6938a26a4cb6,Periodically calls procedure to delete PJOURNAL rows that are ready for removal from each company,11/12/2015 12:16,11/12/2015 12:16,master
working on PDMSQL09,Success,DM\svc_dbmaint,Weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 5:00,22123fa0-ed88-4716-b188-7bd4150977a3,No description available.,3/16/2016 13:02,10/24/2016 14:40,master
PDMSQL09,Success,DM\svc_dbmaint,Weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 5:00,22123fa0-ed88-4716-b188-7bd4150977a3,No description available.,3/16/2016 13:02,10/24/2016 14:40,master
working on PDMSQL08,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/23/2017 3:00,5b04371d-7202-4a37-b8bd-90272cfdfe6d,Source:https://ola.hallengren.com,10/27/2016 10:31,10/27/2016 10:31,master
PDMSQL08,Success,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,10/23/2017 3:00,5b04371d-7202-4a37-b8bd-90272cfdfe6d,Source:https://ola.hallengren.com,10/27/2016 10:31,10/27/2016 10:31,master
working on PDMSQL09,Never Ran,sa,sp_delete_backuphistory,Yes,,e1547c45-2312-469f-ad89-ad815a4d54a1,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
PDMSQL09,Never Ran,sa,sp_delete_backuphistory,Yes,,e1547c45-2312-469f-ad89-ad815a4d54a1,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
working on PDMSQL09,Never Ran,sa,Output File Cleanup,Yes,,8b6fc032-fbb8-459c-b56a-c5b894fe1ad2,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
PDMSQL09,Never Ran,sa,Output File Cleanup,Yes,,8b6fc032-fbb8-459c-b56a-c5b894fe1ad2,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
working on PDMSQL09,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,9f4b8494-3d7a-4022-b796-fd84bd1f227b,No description available.,4/22/2015 14:16,4/22/2015 14:16,master
PDMSQL09,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,9f4b8494-3d7a-4022-b796-fd84bd1f227b,No description available.,4/22/2015 14:16,4/22/2015 14:16,master
working on PDMSQL09,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,c6033086-3194-4432-a465-a9c8e5250070,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
PDMSQL09,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,c6033086-3194-4432-a465-a9c8e5250070,Source: https://ola.hallengren.com,3/16/2016 12:55,3/16/2016 12:55,master
working on PDMSQL10,Never Ran,DM\svc_dbmaint,IndexOptimize - RAI DB,Yes,,618b3e6f-0421-405b-a4f5-347a3665b710,Source: https://ola.hallengren.com,4/29/2017 12:02,4/29/2017 12:02,master
PDMSQL10,Never Ran,DM\svc_dbmaint,IndexOptimize - RAI DB,Yes,,618b3e6f-0421-405b-a4f5-347a3665b710,Source: https://ola.hallengren.com,4/29/2017 12:02,4/29/2017 12:02,master
working on PDMSQL10,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,a54e4688-be4e-4255-a1f1-51619f141728,No description available.,4/20/2015 10:28,4/20/2015 10:28,master
PDMSQL10,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,a54e4688-be4e-4255-a1f1-51619f141728,No description available.,4/20/2015 10:28,4/20/2015 10:28,master
working on PDMSQL10,Never Ran,sa,Output File Cleanup,Yes,,31f802c2-b837-483c-b3b9-525cdece1676,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
PDMSQL10,Never Ran,sa,Output File Cleanup,Yes,,31f802c2-b837-483c-b3b9-525cdece1676,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
working on PDMSQL10,Never Ran,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,,74fce30a-0983-4b36-9544-6c7f0cff7bf8,Source: http://ola.hallengren.com,7/24/2015 15:23,8/9/2016 17:22,master
PDMSQL10,Never Ran,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,,74fce30a-0983-4b36-9544-6c7f0cff7bf8,Source: http://ola.hallengren.com,7/24/2015 15:23,8/9/2016 17:22,master
working on PDMSQL10,Success,DM\svc_dbmaint,Weekly - IndexMaintenance.Subplan_1,Yes,10/22/2017 2:00,4d8d5149-774d-4605-8703-46a871286fbb,No description available.,7/24/2015 15:26,10/24/2016 9:41,master
PDMSQL10,Success,DM\svc_dbmaint,Weekly - IndexMaintenance.Subplan_1,Yes,10/22/2017 2:00,4d8d5149-774d-4605-8703-46a871286fbb,No description available.,7/24/2015 15:26,10/24/2016 9:41,master
working on PDMSQL10,Never Ran,sa,CommandLog Cleanup,Yes,,30ef2bf9-1787-4237-9657-929bbe631d4f,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
PDMSQL10,Never Ran,sa,CommandLog Cleanup,Yes,,30ef2bf9-1787-4237-9657-929bbe631d4f,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
working on PDMSQL10,Never Ran,sa,sp_purge_jobhistory,Yes,,703faed9-29af-460a-93fd-9f05f2ea6d08,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
PDMSQL10,Never Ran,sa,sp_purge_jobhistory,Yes,,703faed9-29af-460a-93fd-9f05f2ea6d08,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
working on PDMSQL10,Never Ran,sa,sp_delete_backuphistory,Yes,,5e879751-f78d-4d21-beac-bc2f3ff313dd,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
PDMSQL10,Never Ran,sa,sp_delete_backuphistory,Yes,,5e879751-f78d-4d21-beac-bc2f3ff313dd,Source: http://ola.hallengren.com,7/24/2015 15:23,7/24/2015 15:23,master
working on PDMSQL10,Success,DM\svc_dbmaint,Daily - IndexMaintenance.Subplan_1,Yes,10/23/2017 4:00,b636a072-6a5e-447d-9bd9-7d94cc74175d,No description available.,12/3/2015 13:13,8/9/2016 17:32,master
PDMSQL10,Success,DM\svc_dbmaint,Daily - IndexMaintenance.Subplan_1,Yes,10/23/2017 4:00,b636a072-6a5e-447d-9bd9-7d94cc74175d,No description available.,12/3/2015 13:13,8/9/2016 17:32,master
working on PDMSQL10,Success,DM\svc_dbmaint,Weekly - CheckDB.Subplan_1,Yes,10/22/2017 17:00,b6eaca92-869e-4617-bce4-f0348dc6ae66,No description available.,7/24/2015 15:35,10/24/2016 9:43,master
